BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEUIWN(kBtu/sf),buildingage,UsageCount,ParkingRatio,FloorDensity,DistanceToDowntown_km
NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,47.56477,-122.32628,1.0,1,25577,0,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,Non-Refrigerated Warehouse,8228.0,Office,4000.0,34.5,64,3,0.0,3.909762677405481e-05,4.627438924000209
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.56448,-122.32484,1.0,1,43380,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,9.600000381,51,1,0.0,2.305209774089442e-05,4.670897867922507
NonResidential,Small- and Mid-Sized Office,98020.0,4,LAKE UNION,47.65576,-122.34208,1.0,3,20410,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,138.6000061,30,1,0.0,0.00014698677119059285,5.5613324532594826
NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,47.70349,-122.33424,1.0,3,24696,6300,"Office, Parking",Office,Parking,6300.0,Unknown,12311.108329416667,33.90000153,42,2,0.25510204081632654,0.00012147716229348882,10.819341788484964
NonResidential,Worship Facility,98125.0,5,NORTHWEST,47.71479,-122.32824,1.0,1,24955,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,31.0,23,1,0.0,4.007212983370066e-05,12.078117122766063
NonResidential,Other,98112.0,3,Central,47.62342,-122.29688,1.0,3,34074,0,Other/Specialty Hospital,Other/Specialty Hospital,Unknown,31733.045428599267,Unknown,12311.108329416667,253.8999939,34,1,0.0,8.804366966015144e-05,3.2612938245339884
NonResidential,Hotel,98104.0,7,DOWNTOWN,47.60505,-122.3361,0.0,10,392552,22225,"Hotel, Parking",Hotel,Parking,52400.0,Unknown,12311.108329416667,87.30000305,19,2,0.05661670301004708,2.5474332063013307e-05,0.3260093225721311
NonResidential,Worship Facility,98125.0,5,North,47.71856,-122.32084,1.0,2,76475,0,"Other - Education, Worship Facility",Worship Facility,Other - Education,31033.0,Unknown,12311.108329416667,25.0,64,2,0.0,2.6152337365152012e-05,12.52228681288833
NonResidential,K-12 School,98125.0,5,North,47.71923,-122.32171,1.0,2,32961,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,52.20000076,37,1,0.0,6.067777069870453e-05,12.592425195050941
Nonresidential COS,Other,98103.0,6,NORTHWEST,47.6875,-122.35496,1.0,1,27376,14570,"Library, Parking",Library,Parking,0.0,Unknown,12311.108329416667,90.30000305,21,2,0.532218001168907,3.6528345996493277e-05,9.200916730648196
Campus,K-12 School,98112.0,3,CENTRAL,47.62291,-122.28879,1.0,1,109794,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,33.29999924,75,1,0.0,9.107965826912217e-06,3.7405571069546135
NonResidential,Other,98122.0,3,Central,47.61796,-122.30847,1.0,3,25200,0,Other - Lodging/Residential,Other - Lodging/Residential,Unknown,31733.045428599267,Unknown,12311.108329416667,55.79999924,114,1,0.0,0.00011904761904761905,2.201730405932627
NonResidential,Supermarket / Grocery Store,98125.0,5,North,47.70941,-122.31707,1.0,1,44755,0,Supermarket/Grocery Store,Supermarket/Grocery Store,Unknown,31733.045428599267,Unknown,12311.108329416667,254.1999969,29,1,0.0,2.2343872193051055e-05,11.531503887392661
NonResidential,Other,98122.0,3,EAST,47.61340332,-122.3203506,1.0,2,22320,0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",Unknown,31733.045428599267,Unknown,12311.108329416667,10.30000019,118,4,0.0,8.960573476702509e-05,1.1905267429371698
NonResidential,Mixed Use Property,98122.0,3,EAST,47.6139,-122.32034,1.0,3,24000,0,"Office, Other, Retail Store",Office,Other,6000.0,Retail Store,6000.0,39.70000076,113,3,0.0,0.000125,1.228930370468001
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61393,-122.31589,1.0,3,23422,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,123.9000015,105,1,0.0,0.0001280847066860217,1.4884407102667345
NonResidential,Other,98122.0,3,EAST,47.61674,-122.31111,5.0,2,38879,11328,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,Unknown,31733.045428599267,Unknown,12311.108329416667,91.69999695,50,1,0.2913655186604594,5.144165230587206e-05,1.9619788059698966
NonResidential,Mixed Use Property,98122.0,3,EAST,47.61554,-122.31098,1.0,5,53034,14625,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,Supermarket/Grocery Store,14257.0,Parking,13308.0,95.69999695,27,3,0.2757664894218803,9.427914168269412e-05,1.8934670690362916
NonResidential,Warehouse,98112.0,3,EAST,47.61481,-122.31536,1.0,2,23040,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,3.5,105,1,0.0,8.680555555555556e-05,1.5784034909474645
NonResidential,Warehouse,98122.0,3,EAST,47.61469,-122.31596,1.0,2,61880,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,9.800000191,67,1,0.0,3.2320620555914674e-05,1.5346419883856506
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61556,-122.32048,1.0,2,27938,0,"Office, Retail Store",Office,Retail Store,13188.0,Unknown,12311.108329416667,37.0,100,2,0.0,7.158708568974158e-05,1.3572043903910707
NonResidential,Other,98105.0,4,NORTHEAST,47.66386,-122.31715,1.0,2,21600,0,"Other - Services, Retail Store",Other - Services,Retail Store,9650.0,Unknown,12311.108329416667,38.40000153,101,2,0.0,9.259259259259259e-05,6.508620456615978
Nonresidential COS,Other,98105.0,4,NORTHEAST,47.66506,-122.31656,1.0,3,27908,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,99.69999695,96,1,0.0,0.0001074960584778558,6.647701346590337
Campus,K-12 School,98112.0,3,CENTRAL,47.62291,-122.28879,1.0,2,30562,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,59.70000076,25,1,0.0,6.54407434068451e-05,3.7405571069546135
NonResidential,Retail Store,98104.0,2,DOWNTOWN,47.59951,-122.32033,1.0,3,54969,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,68.59999847,25,1,0.0,5.457621568520439e-05,1.1541684044624427
NonResidential,K-12 School,98122.0,3,CENTRAL,47.61395,-122.31253,1.0,2,36825,0,"K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,Worship Facility,10415.0,Social/Meeting Hall,4925.0,29.29999924,74,4,0.0,5.4310930074677526e-05,1.7014365408515617
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,47.61546,-122.31195,1.0,3,25834,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,69.90000153,67,1,0.0,0.0001161260354571495,1.8280763318620579
NonResidential,Worship Facility,98102.0,3,EAST,47.63193,-122.32126,1.0,1,37700,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,80.30000305,96,1,0.0,2.6525198938992044e-05,2.974171925050509
NonResidential,Mixed Use Property,98122.0,3,Central,47.61608,-122.30967,1.0,6,97229,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,Parking,35973.0,Retail Store,16956.0,17.0,21,3,0.0,6.170998364685433e-05,2.0085096969377196
NonResidential,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,47.69898,-122.34162,1.0,3,25111,0,"Non-Refrigerated Warehouse, Office, Parking",Office,Non-Refrigerated Warehouse,7850.0,Parking,0.0,48.0,43,3,0.0,0.0001194695551750229,10.3412798368699
NonResidential,Worship Facility,98199.0,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1.0,2,31805,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,59.40000153,72,1,0.0,6.288319446627888e-05,6.82294434072094
NonResidential,K-12 School,98199.0,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1.0,1,20811,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,69.30000305,72,1,0.0,4.805151122002787e-05,6.82294434072094
Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,47.59393,-122.32211,1.0,2,22058,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,7286.0,Unknown,12311.108329416667,112.1999969,58,2,0.0,9.067005168192946e-05,1.5564520178311692
NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,47.56268,-122.32364,1.0,1,22890,0,"Office, Refrigerated Warehouse",Refrigerated Warehouse,Office,2890.0,Unknown,12311.108329416667,212.3999939,55,2,0.0,4.3687199650502406e-05,4.8806241215153126
NonResidential,Other,98112.0,2,GREATER DUWAMISH,47.56166,-122.3237,1.0,5,36000,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,35.29999924,118,1,0.0,0.0001388888888888889,4.992533065919926
NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,47.5616,-122.32603,1.0,1,28320,0,"Distribution Center, Parking",Distribution Center,Parking,0.0,Unknown,12311.108329416667,155.5,54,2,0.0,3.531073446327684e-05,4.980146410149953
NonResidential,Worship Facility,98115.0,4,NORTHEAST,47.67816,-122.28998,1.0,1,29079,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,32.0,70,1,0.0,3.4389078028818045e-05,8.601337144504832
NonResidential,Small- and Mid-Sized Office,98112.0,3,EAST,47.63441,-122.28061,1.0,3,28848,9616,"Office, Parking",Office,Parking,9616.0,Unknown,12311.108329416667,40.0,43,2,0.3333333333333333,0.00010399334442595674,4.9732045843454395
NonResidential,Small- and Mid-Sized Office,98107.0,6,Ballard,47.65564,-122.36191,1.0,2,20535,0,"Distribution Center, Office",Office,Distribution Center,8200.0,Unknown,12311.108329416667,90.09999847,37,2,0.0,9.739469198928659e-05,5.933980867110223
NonResidential,Laboratory,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65223,-122.36147,1.0,2,43025,0,"Laboratory, Other",Laboratory,Other,13498.0,Unknown,12311.108329416667,235.8999939,40,2,0.0,4.648460197559558e-05,5.571444575662857
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.54769,-122.3251,1.0,1,30800,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,15.80000019,60,1,0.0,3.246753246753247e-05,6.527169878424538
NonResidential,Mixed Use Property,98104.0,3,EAST,47.59901628,-122.3315077,1.0,3,22168,0,"Multifamily Housing, Other - Entertainment/Public Assembly",Multifamily Housing,Other - Entertainment/Public Assembly,11084.0,Unknown,12311.108329416667,85.90000153,125,2,0.0,0.00013533020570191266,0.8000266639214495
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.59416,-122.3267,1.0,1,37400,0,"Distribution Center, Non-Refrigerated Warehouse, Supermarket/Grocery Store",Non-Refrigerated Warehouse,Supermarket/Grocery Store,5706.0,Distribution Center,4473.0,24.29999924,103,3,0.0,2.67379679144385e-05,1.398671675690346
NonResidential,Large Office,98104.0,2,DOWNTOWN,47.59666,-122.32768,1.0,11,268130,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,56.09999847,25,1,0.0,4.102487599298847e-05,1.111359761211413
NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,47.59706,-122.32813,1.0,11,68452,0,"Bank Branch, Office",Office,Bank Branch,6787.0,Unknown,12311.108329416667,58.09999847,25,2,0.0,0.00016069654648512828,1.0590134871667445
NonResidential,Large Office,98104.0,2,DOWNTOWN,47.59634,-122.32807,1.0,11,273185,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,52.20000076,25,1,0.0,4.02657539762432e-05,1.13725675506767
NonResidential,K-12 School,98105.0,4,NORTHEAST,47.66368,-122.27324,1.0,3,97500,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,44.29999924,101,1,0.0,3.076923076923077e-05,7.765433138602308
NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62495,-122.36036,1.0,5,54015,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,55.90000153,43,1,0.0,9.256687957048968e-05,2.972191187139145
NonResidential,Restaurant,98101.0,7,DOWNTOWN,47.60805,-122.33978,1.0,13,42000,0,"Office, Other, Other - Restaurant/Bar, Strip Mall",Other - Restaurant/Bar,Other,15310.0,Strip Mall,7673.0,147.3000031,40,4,0.0,0.0003095238095238095,0.611405604450548
NonResidential,Large Office,98121.0,7,DOWNTOWN,47.61706,-122.35141,0.0,24,119701,0,"Office, Retail Store",Office,Retail Store,16823.0,Unknown,12311.108329416667,70.0,43,2,0.0,0.00020049957811547106,1.8850898939622707
Nonresidential COS,Other,98125.0,5,NORTH,47.71986,-122.29809,1.0,1,24697,0,"Library, Other - Services",Library,Other - Services,4717.0,Unknown,12311.108329416667,69.69999695,60,2,0.0,4.049074786411305e-05,12.892499747239768
NonResidential,University,98144.0,3,CENTRAL,47.59677,-122.30172,2.0,1,57468,0,College/University,College/University,Unknown,31733.045428599267,Unknown,12311.108329416667,55.79999924,12,1,0.0,1.7400988376139765e-05,2.507559874029233
NonResidential,University,98122.0,3,EAST,47.61808,-122.32175,1.0,5,84000,0,College/University,College/University,Unknown,31733.045428599267,Unknown,12311.108329416667,149.1999969,19,1,0.0,5.9523809523809524e-05,1.5319846516137205
NonResidential,Retail Store,98101.0,7,DOWNTOWN,47.6087,-122.33884,1.0,3,103000,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,52.29999924,34,1,0.0,2.912621359223301e-05,0.5767073950337366
NonResidential,Supermarket / Grocery Store,98116.0,1,SOUTHWEST,47.56137,-122.38524,1.0,1,37864,0,Supermarket/Grocery Store,Supermarket/Grocery Store,Unknown,31733.045428599267,Unknown,12311.108329416667,218.1000061,17,1,0.0,2.6410310585252483e-05,6.382324750275717
NonResidential,Supermarket / Grocery Store,98122.0,3,EAST,47.62256,-122.32092,1.0,2,66497,0,Supermarket/Grocery Store,Supermarket/Grocery Store,Unknown,31733.045428599267,Unknown,12311.108329416667,139.6999969,75,1,0.0,3.0076544806532625e-05,2.002899262687995
NonResidential,Retail Store,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,1.0,4,34010,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,94.0,19,1,0.0,0.00011761246692149368,2.3533819754081557
NonResidential,Supermarket / Grocery Store,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,1.0,4,45980,0,Supermarket/Grocery Store,Supermarket/Grocery Store,Unknown,31733.045428599267,Unknown,12311.108329416667,186.5,19,1,0.0,8.699434536755111e-05,2.3533819754081557
NonResidential,Retail Store,98122.0,3,EAST,47.61378771,-122.3214255,0.0,3,45743,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,115.5,29,1,0.0,6.55838051723761e-05,1.16283772554558
NonResidential,Other,98122.0,3,CENTRAL,47.61674,-122.30207,1.0,1,45000,0,"Fitness Center/Health Club/Gym, Swimming Pool",Fitness Center/Health Club/Gym,Swimming Pool,0.0,Unknown,12311.108329416667,83.80000305,34,2,0.0,2.2222222222222223e-05,2.537939819683141
NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.59544,-122.33159,1.0,6,333698,0,"Other - Entertainment/Public Assembly, Parking",Parking,Other - Entertainment/Public Assembly,333698.0,Unknown,12311.108329416667,43.90000153,26,2,0.0,1.798032951950566e-05,1.1970683076696083
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.55066,-122.31787,1.0,4,72859,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,21.60000038,121,1,0.0,5.490056135823989e-05,6.267328913414576
NonResidential,Mixed Use Property,98134.0,2,GREATER DUWAMISH,47.5823,-122.32937,1.0,3,21947,0,"Office, Other, Parking",Other,Office,12023.0,Parking,4920.0,61.59999847,21,3,0.0,0.00013669294208775687,2.665431821300273
NonResidential,Warehouse,98115.0,4,NORTHEAST,47.68454,-122.26235,1.0,0,384772,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,63872.0,Unknown,12311.108329416667,39.0,85,2,0.0,0.0,10.157997210264407
NonResidential,Medical Office,98115.0,4,NORTHEAST,47.6824,-122.26223,1.0,0,30287,0,Medical Office,Medical Office,Unknown,31733.045428599267,Unknown,12311.108329416667,81.30000305,65,1,0.0,0.0,9.959467222624891
NonResidential,Small- and Mid-Sized Office,98115.0,4,NORTHEAST,47.68254,-122.26299,1.0,0,21931,0,Office,Office,Office,31845.0,Unknown,12311.108329416667,134.8000031,65,1,0.0,0.0,9.942945331119715
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60148,-122.33379,1.0,6,73102,0,"Office, Parking",Office,Parking,18364.0,Unknown,12311.108329416667,48.40000153,40,2,0.0,8.207709775382342e-05,0.5399178585488185
NonResidential,Mixed Use Property,98102.0,3,EAST,47.62256,-122.32092,1.0,2,140823,59401,"Multifamily Housing, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Retail Store, Supermarket/Grocery Store",Parking,Supermarket/Grocery Store,64000.0,Multifamily Housing,41014.0,19.79999924,109,7,0.42181319812814666,1.4202225488734085e-05,2.002899262687995
Nonresidential COS,Mixed Use Property,98134.0,2,GREATER DUWAMISH,47.57918,-122.32075,5.0,1,87458,0,"Data Center, Distribution Center, Office, Other",Office,Distribution Center,39772.0,Other,6275.0,106.0,59,4,0.0,1.1434059777264516e-05,3.1227175463325767
NonResidential,Supermarket / Grocery Store,98115.0,5,NORTH,47.71864,-122.312,1.0,1,51400,0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,Parking,0.0,Unknown,12311.108329416667,233.0,14,2,0.0,1.945525291828794e-05,12.593046016969804
NonResidential,Small- and Mid-Sized Office,98103.0,4,LAKE UNION,47.64779,-122.33352,1.0,1,26263,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,63.70000076,32,1,0.0,3.8076381220728785e-05,4.625821181715309
Nonresidential COS,Other,98122.0,3,CENTRAL,47.60668,-122.30242,0.0,1,21400,0,"Fitness Center/Health Club/Gym, Other - Recreation, Swimming Pool",Other - Recreation,Fitness Center/Health Club/Gym,9003.0,Swimming Pool,0.0,261.7000122,57,3,0.0,4.672897196261682e-05,2.2257429427147497
NonResidential,Laboratory,98104.0,3,EAST,47.60427,-122.32311,1.0,8,178000,0,Laboratory,Laboratory,Unknown,31733.045428599267,Unknown,12311.108329416667,302.7000122,25,1,0.0,4.4943820224719104e-05,0.7073354702768413
NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,47.5735,-122.32239,1.0,4,162157,0,"Office, Other - Services",Office,Other - Services,72726.0,Unknown,12311.108329416667,255.3999939,20,2,0.0,2.4667451913885924e-05,3.7082734047996455
NonResidential,Supermarket / Grocery Store,98119.0,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,1.0,4,33997,0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,Parking,30000.0,Unknown,12311.108329416667,267.2999878,22,2,0.0,0.00011765744036238492,2.7414718015192796
NonResidential,Large Office,98109.0,7,LAKE UNION,47.62037,-122.33627,1.0,11,526423,0,"Office, Other, Parking",Office,Parking,182439.0,Other,7177.0,42.79999924,13,3,0.0,2.0895743537041506e-05,1.6063389140604387
NonResidential,Mixed Use Property,98104.0,7,DOWNTOWN,47.60121,-122.33518,1.0,6,74211,0,"Multifamily Housing, Office, Parking",Office,Multifamily Housing,29878.0,Parking,8421.0,22.79999924,123,3,0.0,8.08505477624611e-05,0.6009959841202036
NonResidential,Warehouse,98178.0,2,SOUTHEAST,47.51098,-122.27817,1.0,2,45700,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,5.300000191,37,1,0.0,4.37636761487965e-05,11.334992336883671
Nonresidential COS,Other,98115.0,4,NORTHEAST,47.68212,-122.2633,8.0,0,502030,0,Other - Recreation,Other - Recreation,Unknown,31733.045428599267,Unknown,12311.108329416667,36.59999847,96,1,0.0,0.0,9.890993362581948
NonResidential,Other,98013.0,5,NORTHWEST,47.71286,-122.33635,1.0,2,53575,0,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,Unknown,31733.045428599267,Unknown,12311.108329416667,593.5999756,13,1,0.0,3.733084461035931e-05,11.86432131510042
NonResidential,Large Office,98134.0,2,GREATER DUWAMISH,47.58995,-122.33472,1.0,6,157345,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,74.09999847,13,1,0.0,3.81327655788236e-05,1.8175655517108145
NonResidential,Residence Hall,98195.0,4,NORTHEAST,47.65642,-122.31475,1.0,5,136758,0,Residence Hall/Dormitory,Residence Hall/Dormitory,Unknown,31733.045428599267,Unknown,12311.108329416667,32.20000076,13,1,0.0,3.6560932450021204e-05,5.733556515393949
